PK,NOMBRE,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,TIPO
5283,Colegio P�blico Real Armada, Comedor - Horario ampliado - Planes de mejora ," BUS: 8 , 20 , 30 , 63 , 143 METRO: Artilleros ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f77a3f5ca71c010VgnVCM1000000b205a0aRCRD,CORREGIDOR JUAN FRANCISCO DE LUJAN,CALLE,V,114,MADRID,MADRID,28030,FONTARRON,MORATALAZ,445329,4472752,40.401704924123834,-3.645563131710102,"917 736 583        
917 724 429 (Primaria)       
",917 736 583,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5284,Colegio P�blico Regimiento Inmemorial del Rey,Comedor - Horario ampliado - Planes de mejora,"BUS: 8 , 20 , 30 , 32 , 113", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e -  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b497a3f5ca71c010VgnVCM1000000b205a0aRCRD,MORATALAZ,AVENIDA,NUM,51,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444330,4473390,40.407386072133015,-3.6573909677766716,914 390 948,913 282 535,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5170,Colegio P�blico Reina Victoria,Comedor - Horario ampliado - Planes de mejora," METRO: N��ez de Balboa   BUS: 1 , 29 , 52 , 74 ", ENSE�ANZA: Educaci�n Infantil - Primaria  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=714fa3f5ca71c010VgnVCM1000000b205a0aRCRD,PRINCIPE DE VERGARA,CALLE,NUM,61,MADRID,MADRID,28006,CASTELLANA,SALAMANCA,442462,4476303,40.43350060791133,-3.679668747386544,915 631 283,914 113 067,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5293,Colegio P�blico Rep�blica Dominicana,Comedor - Planes de mejora - Horario ampliado,"BUS: 34 , 35 , 121 , 131 , 139 , 47", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e96813db5b71c010VgnVCM1000000b205a0aRCRD,DON BOSCO,RONDA,NUM,2,MADRID,MADRID,28044,BUENAVISTA,CARABANCHEL,436256,4470002,40.37628543221565,-3.752199516614656,914 629 060,914 662 819,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5289,Colegio P�blico Rep�blica de Brasil,Comedor - Horario ampliado - Planes de mejora,"BUS: 23 , 78 , 123", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0aa7a3f5ca71c010VgnVCM1000000b205a0aRCRD,FUEROS,AVENIDA,NUM,34,MADRID,MADRID,28041,SAN FERMIN,USERA,441537,4469310,40.37043939785913,-3.6899302716018574,917 923 478,917 920 822,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5286,Colegio P�blico Rep�blica de Chile,Comedor - Horario ampliado,"METRO: Simancas BUS: 4 , 38 , 48 , 70 , 109", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5fb7a3f5ca71c010VgnVCM1000000b205a0aRCRD,CASTILLO DE UCLES,CALLE,NUM,28,MADRID,MADRID,28037,SIMANCAS,SAN BLAS-CANILLEJAS,447113,4475669,40.42809852476456,-3.6247839198679577,91 304 66 58,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5285,Colegio P�blico Rep�blica de Colombia,Comedor - Horario ampliado - Planes de mejora,"METRO: Pan Bendito BUS: 47 , 108 , 118 , 121 , 131", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4d7a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALLOZ,PLAZA,V,3,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,437550,4469963,40.37598607317299,-3.737129783095065,914 650 587,914 650 587,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5290,Colegio P�blico Rep�blica de Ecuador,Comedor -  Horario ampliado - Planes de mejora,"METRO: Oporto , Opa�el BUS: 34 , 35 , 55 , 81 , 108 , 118 , 247", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9e7a3f5ca71c010VgnVCM1000000b205a0aRCRD,VALLE DE ORO,CALLE,V,41,MADRID,MADRID,28019,OPA�EL,CARABANCHEL,438554,4471240,40.38761083602051,-3.7252507882198085,914 603 284 - 915 600 937,914 603 284,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5291,Colegio P�blico Rep�blica de El Salvador,Comedor - Planes de mejora,"BUS: 22 , 86 , 130", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=945813db5b71c010VgnVCM1000000b205a0aRCRD,SACEDON,CALLE,V,2,MADRID,MADRID,28021,LOS ANGELES,VILLAVERDE,440838,4466991,40.34949911149915,-3.6979477280735917,917 964 041,917 987 815,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5287,Colegio P�blico Rep�blica de Paraguay,Comedor - Transporte - Horario ampliado,BUS: 124, ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a41813db5b71c010VgnVCM1000000b205a0aRCRD,MANRESA,CALLE,V,60,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441190,4482801,40.49194816139676,-3.695267856666852,917 343 888,917 351 680,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5292,Colegio P�blico Rep�blica de Uruguay,Comedor - Horario ampliado - Planes de mejora,"METRO: Carpetana BUS: 17 , 25 , 55, 119", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f92813db5b71c010VgnVCM1000000b205a0aRCRD,NUESTRA SE�ORA DE VALVANERA,AVENIDA,NUM,120,MADRID,MADRID,28047,LOS CARMENES,LATINA,437203,4471902,40.39347350069245,-3.741232360556739,914 661 360,914 613 919,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5288,Colegio P�blico Rep�blica de Venezuela,Comedor - Horario ampliado - Planes de mejora,"METRO: Plaza El�ptica BUS: 6 , 47 , 60 , 81 , 247", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f3813db5b71c010VgnVCM1000000b205a0aRCRD,CERECINOS,CALLE,V,8,MADRID,MADRID,28026,ZOFIO,USERA,439537,4470785,40.38358402272625,-3.713626711959121,915 698 392,914 695 258,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5295,Colegio P�blico Rosa Luxemburgo,Comedor - Horario ampliado - Planes de mejora,BUS: 160, ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3f7813db5b71c010VgnVCM1000000b205a0aRCRD,BARDEGUERAL,CALLE,V,16,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,434683,4478202,40.450031818221355,-3.7715711526219784,913 570 212,913 570 661,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5298,Colegio P�blico Rufino Blanco, Horario ampliado - Comedor - Planes de mejora ,"METRO: Canal BUS: 3 , 12 , 37 , 149", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=849813db5b71c010VgnVCM1000000b205a0aRCRD,GENERAL ALVAREZ DE CASTRO,CALLE,V,46,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,440533,4476841,40.43821121285092,-3.7024604612596157,914 484 083,915 944 701,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5300,Colegio P�blico Sagunto,Comedor - Transporte - Horario ampliado - Planes de mejora.,"BUS: 59 , 79 RENFE: San Crist�bal de los Angeles", ENSE�ANZA: Educaci�n Infantil (Segundo ciclo) - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9a813db5b71c010VgnVCM1000000b205a0aRCRD,PATERNA,CALLE,V,14,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441938,4466057,40.34116249559141,-3.6849106315684015,917 976 726,917 976 726,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5301,Colegio P�blico San Benito,Comedor - Horario ampliado - Planes de mejora,"BUS: 21 , 70", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2fb813db5b71c010VgnVCM1000000b205a0aRCRD,JUAN PEREZ ZU�IGA,CALLE,NUM,36,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,445248,4477477,40.4442650725657,-3.6469252698024386,913 670 800 - 913 680 735,913 570 800,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5302,Colegio P�blico San Carlos,Planes de mejora,"BUS: 22, 79 , 130 RENFE: Villaverde Alto", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74d813db5b71c010VgnVCM1000000b205a0aRCRD,VILLASTAR,CALLE,V,8,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439712,4466392,40.34402221395892,-3.7111491204293108,917 966 105,917 979 728,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5303,Colegio P�blico San Crist�bal,Comedor - Horario ampliado - Planes de mejora," METRO: Canal   BUS: 3 , 12 , 37 , 149 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9e813db5b71c010VgnVCM1000000b205a0aRCRD,BRAVO MURILLO,CALLE,V,41,MADRID,MADRID,28015,ARAPILES,CHAMBERI,440363,4476756,40.43743329914089,-3.7044567612586508,914 481 381,914 480 206,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5304,Colegio P�blico San Eugenio y San Isidro,Comedor - Horario ampliado - Planes de mejora,"METRO: Embajadores , Acacias BUS: 34 , 36 , 116 , 118 , 119 , Circular 127 , 148 RENFE: Pir�mides , Embajadores", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1ff813db5b71c010VgnVCM1000000b205a0aRCRD,PE�UELAS,CALLE,NUM,31,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,440441,4472837,40.402134715838024,-3.7031694724884066,914 737 711,914 737 785,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5305,Colegio P�blico San Ignacio de Loyola,Comedor - Horario ampliado - Planes de mejora,"METRO: Opa�el , Plaza El�ptica BUS: 47 , 55 , 247", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=641913db5b71c010VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,V,1,MADRID,MADRID,28025,ABRANTES,CARABANCHEL,438851,4470931,40.38484910708361,-3.7217220947079097,915 651 989,914 698 461,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6028,Colegio P�blico San Ildefonso,Horario ampliado - Comedor - Planes de mejora.,"BUS: 31 , 50 , 65 , 3 , 148 METRO: Latina", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e605ae10c471c010VgnVCM1000000b205a0aRCRD,ALFONSO VI,CALLE,V,1,MADRID,MADRID,28005,PALACIO,CENTRO,439686,4474058,40.41307968243987,-3.712170272137244,913 643 923,913 641 170,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5306,Colegio P�blico San Isidoro,Comedor - Horario ampliado - Planes de mejora.,"METRO: Atocha , Men�ndez Pelayo BUS: 10 , 14 , 26 , 32 RENFE: Atocha", ENSE�ANZA: Educaci�n Infantil (Segundo ciclo) - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b92913db5b71c010VgnVCM1000000b205a0aRCRD,FUENTERRABIA,CALLE,NUM,15,MADRID,MADRID,28014,PACIFICO,RETIRO,442297,4473307,40.40650867169137,-3.6813417078981567,915 514 845,915 015 983,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5308,Colegio P�blico San Juan Bautista,Comedor - Horario ampliado - Planes de mejora - Convenio con Bristish Council,BUS: 53, ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0f3913db5b71c010VgnVCM1000000b205a0aRCRD,SORZANO,CALLE,NUM,1,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444228,4478250,40.451160716316814,-3.6590202395182456,914 131 225,915 194 638,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5309,Colegio P�blico San Juan Bosco,Comedor -  Horario ampliado - Planes de mejora,"BUS: 110 , 113 , 210", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545913db5b71c010VgnVCM1000000b205a0aRCRD,SANTA IRENE,CALLE,NUM,2,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444750,4474752,40.41968378283889,-3.652559914198146,914 053 610,914 043 233,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5310,Colegio P�blico San Juan de la Cruz,Comedor - Horario ampliado - Planes de mejora,"METRO: Colombia BUS: 11 , 14 , 16, 29, 40 , 51 ,150", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a96913db5b71c010VgnVCM1000000b205a0aRCRD,HONDURAS,CALLE,V,10,MADRID,MADRID,28016,NUEVA ESPA�A,CHAMARTIN,442495,4479193,40.459537375982286,-3.67954186336266,913 453 044,913 509 861,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5311,Colegio P�blico San Miguel,Comedor - Transporte - Horario ampliado -Planes de mejora,"BUS: 9 , 107 , 72", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe7913db5b71c010VgnVCM1000000b205a0aRCRD,VIRGEN DEL CARMEN,AVENIDA,NUM,32,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,444823,4480826,40.47440638983908,-3.6522282145254072,917 639 281,917 639 281,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5312,Colegio P�blico San Pablo,Horario ampliado - Comedor - Planes de mejora,"METRO: Buenos Aires BUS: 54 , 58 , 103 , 143", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=449913db5b71c010VgnVCM1000000b205a0aRCRD,PE&Ntilde;A MORRAZ,PLAZA,V,1,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,444793,4471390,40.389399772744945,-3.6517608828166077,913 031 550,913 031 550,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5313,Colegio P�blico San Roque, Comedor - Horario ampliado - Planes de mejora ," BUS: 22 , 79, 86, 130 , 131   RENFE: Puente Alcocer ", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99a913db5b71c010VgnVCM1000000b205a0aRCRD,OXIGENO,CALLE,V,43,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,440390,4466702,40.34686367965085,-3.703195663444635,917 962 774,917 100 003,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5314,Colegio P�blico Santa Mar�a,Comedor - Horario ampliado - Planes de mejora,"METRO: Embajadores, Acacias BUS: , 34 , 36 , 41 , 60 , 116 , 118 , 119 , 148 RENFE: Embajadores", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eeb913db5b71c010VgnVCM1000000b205a0aRCRD,CASINO,CALLE,V,7,MADRID,MADRID,28005,EMBAJADORES,CENTRO,440126,4473283,40.406129867007586,-3.7069233554021004,915 275 281,914 673 704,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5315,Colegio P�blico Santo Domingo,Comedor - Horario ampliado - Planes de mejora,"METRO: Alto del Arenal BUS: 54 , 58 , 103 , 143", ENSE�ANZA: Educaci�n infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34d913db5b71c010VgnVCM1000000b205a0aRCRD,SAN FELIU DE GUIXOLS,CALLE,NUM,7,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,445293,4471677,40.39201829942787,-3.6458947958734735,917 785 293,913 037 833,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5316,Colegio P�blico Tirso de Molina, Comedor - Horario ampliado - Planes de mejora ,"  METRO : Arganzuela-Planetario 
  BUS : 62, 148, 156 ", ENSE�ANZA: Educaci�n Infantil - Primaria -  ESO   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89e913db5b71c010VgnVCM1000000b205a0aRCRD,BRONCE,CALLE,V,1,MADRID,MADRID,28045,LEGAZPI,ARGANZUELA,441707,4471728,40.392243024735016,-3.6881496913853913,915 278 932,914 683 695,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5317,Colegio P�blico Tom�s Bret�n,Transporte - Comedor - Horario ampliado - Integraci�n preferente (mot�ricos),"METRO: Pir�mides BUS: 17 , 36 , 50", ENSE�ANZA: Educaci�n Infantil - Primaria  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=def913db5b71c010VgnVCM1000000b205a0aRCRD,ALEJANDRO DUMAS,CALLE,V,4,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,439364,4472727,40.40106583461258,-3.7158617370259046,913 642 214,913 667 387,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
42016,Colegio P�blico Valdebernardo, Comedor - Horario ampliado - Planes de mejora ," METRO: Valdebernardo BUS: 8 , 30, 71, 100, 130 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ad7598d1351c010VgnVCM1000000b205a0aRCRD,TREN DE ARGANDA,CALLE,V,9,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,447683,4472924,40.40340595669721,-3.6178383019210627,913 713 523,913 051 773,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5318,Colegio P�blico Vasco N��ez de Balboa,Comedor - Transporte - Horario ampliado - Planes de mejora,"BUS: 66 , 137 RENFE: Fuencarral", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=241a13db5b71c010VgnVCM1000000b205a0aRCRD,NUESTRA SE�ORA DE VALVERDE,CALLE,NUM,149,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441946,4483622,40.49939736356688,-3.686422886278671,917 343 267 - 917 350 225,917 355 336,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5325,Colegio P�blico Virgen del Cerro,Transporte -  Horario ampliado - Comedor - Planes de mejora - Integraci�n preferente (mot�ricos),"BUS: 63 , 143 , E", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=145a13db5b71c010VgnVCM1000000b205a0aRCRD,MOHERNANDO,CALLE,NUM,1,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,445024,4472116,40.39595533182647,-3.6491021370173584,917 785 083,917 785 083,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5326,Colegio P�blico Virgen del Cortijo,Comedor - Transporte - Horario ampliado - Integraci�n preferente (Trastorno generalizado del desarrollo),"BUS: 150 , 174", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=696a13db5b71c010VgnVCM1000000b205a0aRCRD,MANOTERAS,AVENIDA,V,63,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,444173,4482257,40.487253962803756,-3.6600221185724506,917 661 215,913 844 438,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5319,Colegio P�blico V�zquez de Mella,Comedor - Horario ampliado - Planes de mejora,"METRO: La Latina, Puerta de Toledo BUS: 3 , 25 , 39 , 148, Circular", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=792a13db5b71c010VgnVCM1000000b205a0aRCRD,BAILEN,CALLE,NUM,18,MADRID,MADRID,28005,PALACIO,CENTRO,439531,4473950,40.41209542948543,-3.7139985334961243,913 654 878 ,913 665 312,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
4690940,Colegio P�blico Winston Churchill,Horario ampliado - Comedor," Bus: 4, 100  Metro: Puerta de Arganda ", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3875f9fa7166110VgnVCM1000000b205a0aRCRD,GRAN VIA DEL ESTE,AVENIDA,V,5,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,449594,4472862,40.4029655566785,-3.595313927334039,913 716 066 - 676 695 332,917 604 921,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
4690849,Colegio P�blico �lvaro de Bazan,Horario ampliado - Comedor - Integraci�n prefernete (Trastornos generales del desarrollo),"Bus: 4, 106, 140, 153 ", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb583058a6166110VgnVCM1000000b205a0aRCRD,ZURICH,CALLE,V,10,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,448596,4474931,40.42154331046489,-3.607241921623869,917 757 114,917 757 114,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
