PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,TIPO
5168,Colegio Público García Morente,,,"BUS: 102 , 103 , 111", ENSEÑANZA: Educación infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d61fa3f5ca71c010VgnVCM1000000b205a0aRCRD,SUR,RONDA,,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443615,4469619,40.37336648575158,-3.665482524950977,917 852 016,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5171,Colegio Público Giner de los Ríos,,,"BUS: 24 , 103 , 111 , 144 RENFE: Entrevias", ENSEÑANZA: Educación infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c65fa3f5ca71c010VgnVCM1000000b205a0aRCRD,MEMBEZAR,CALLE,,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443366,4470305,40.379529471156005,-3.6684765035279683,917 858 021,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5172,Colegio Público Gloria Fuertes,,,"BUS: 78 , 81 , 116 RENFE: Orcasitas", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c6fa3f5ca71c010VgnVCM1000000b205a0aRCRD,CENSO,CALLE,,MADRID,MADRID,28041,ORCASITAS,USERA,440245,4469195,40.369311628795366,-3.7051368370067617,913 414 448 - 913 412 180,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5174,Colegio Público Gonzalo Fernández de Córdoba,,,BUS: 65, ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b69fa3f5ca71c010VgnVCM1000000b205a0aRCRD,ADANERO,CALLE,,MADRID,MADRID,28024,CAMPAMENTO,LATINA,433973,4472004,40.39414213700213,-3.7792987452696023,917 113 625,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5173,Colegio Público Gonzalo de Berceo,,,"METRO: Plaza Elíptica BUS: 47 , 55 , 81 , 247", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618fa3f5ca71c010VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,,MADRID,MADRID,28025,ABRANTES,CARABANCHEL,438827,4470916,40.38471221481113,-3.722003386269505,915 697 819 (Infantil y Primer ciclo de Primaria) - 915 697 225 ( Segundo y tercer ciclo primaria),/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5176,Colegio Público Guindalera,,," METRO: Parque Avenidas 
 BUS: 43 , 48 , 74 , 53 ", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0cafa3f5ca71c010VgnVCM1000000b205a0aRCRD,BOSTON,CALLE,,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,443538,4476715,40.437285997697046,-3.6670202290755864,"917 252 437 - 913 559 839                  
",/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5177,Colegio Público Gustavo Adolfo Bécquer,,,"BUS: 15 , 28 , 110 , 113 , 210", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51cfa3f5ca71c010VgnVCM1000000b205a0aRCRD,SANTA GENOVEVA,CALLE,,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,445052,4475231,40.42401892228641,-3.6490417567786837,914 051 507,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5178,Colegio Público Haití,,,"METRO: Carabanchel , Eugenia de Montijo BUS: 17 , 35", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a6dfa3f5ca71c010VgnVCM1000000b205a0aRCRD,GUABAIRO,CALLE,,MADRID,MADRID,28047,VISTA ALEGRE,CARABANCHEL,436762,4471084,40.38607118178492,-3.7463468868792895,914 220 250,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5179,Colegio Público Hermanos Pinzón,,,"BUS: 36 , 39 , 65 , 121 , 131"," ENSEÑANZA: Educación Infantil - Primaria  Otra sede en C/ Calamón, 3  ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbefa3f5ca71c010VgnVCM1000000b205a0aRCRD,AZOR,CALLE,,MADRID,MADRID,28024,CAMPAMENTO,LATINA,434868,4472489,40.398581785882875,-3.7688034732056224,915 186 040,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5180,Colegio Público Hernán Cortés,,,"BUS: 31 , 138 , 121", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4100a3f5ca71c010VgnVCM1000000b205a0aRCRD,LOS YEBENES,CALLE,,MADRID,MADRID,28047,ALUCHE,LATINA,436348,4471655,40.391183407465824,-3.7512812696024738,917 176 844,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5182,Colegio Público Honduras,,," METRO: Villa de Vallecas  BUS: 54 , 58 , 103 , 142 ", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9610a3f5ca71c010VgnVCM1000000b205a0aRCRD,FEDERICO GARCIA LORCA,PASEO,,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447414,4470078,40.377750319496414,-3.6207727531375826,913 325 719 - 913 317 441,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
31747,Colegio Público Hortaleza,,,"BUS: 9 , 72 , 87 , 120 , 125", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72f9059cb751c010VgnVCM2000000c205a0aRCRD,VALDETORRES DE JARAMA,CALLE,,MADRID,MADRID,28043,PINAR DEL REY,HORTALEZA,445202,4480605,40.47244065719513,-3.647738240999276,917 642 900,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5183,Colegio Público Ignacio Zuloaga,,,"METRO: Francos Rodríguez BUS: 44 , 126 , 127 , 128 , 132", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb20a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALEJANDRO RODRIGUEZ,CALLE,,MADRID,MADRID,28039,BELLAS VISTAS,TETUAN,439782,4478850,40.456254963753004,-3.711505537451778,914 509 620,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176840,Colegio Público Infanta Leonor,,,, ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54244b6faa61c010VgnVCM1000000b205a0aRCRD,MONASTERIO DE EL PAULAR,CALLE,,MADRID,MADRID,28049,MIRASIERRA,FUENCARRAL-EL PARDO,439827,4483668,40.499669521430285,-3.7114329556023478,917 508 788,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5184,Colegio Público Isaac Albéniz,,,"BUS: 29 , 52 , 70 ,107", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3140a3f5ca71c010VgnVCM1000000b205a0aRCRD,DRACENA,CALLE,,MADRID,MADRID,28016,NUEVA ESPAÑA,CHAMARTIN,443382,4479707,40.46422875441015,-3.6691267410574406,913 596 972,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5185,Colegio Público Isaac Peral,,,"METRO: Oporto BUS: 47 , 55 , 81 , 108 , 118 , 247", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8650a3f5ca71c010VgnVCM1000000b205a0aRCRD,RUFINO NOVALVOS,GLORIETA,,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,438073,4471098,40.38629580500656,-3.7309272123026656,914 726 780,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5186,Colegio Público Isabel la Católica,,,"METRO: Tribunal BUS: 3 , 21, 37", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db60a3f5ca71c010VgnVCM1000000b205a0aRCRD,BARCELO,CALLE,,MADRID,MADRID,28004,JUSTICIA,CENTRO,440755,4475555,40.426642215368176,-3.699722994908341,915 217 840,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5190,Colegio Público Jaime Balmes,,,"BUS: 24 , 102", ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2180a3f5ca71c010VgnVCM1000000b205a0aRCRD,SIERRA DE LA SOLANA,CALLE,,MADRID,MADRID,28053,SAN DIEGO,PUENTE DE VALLECAS,443179,4471236,40.3879037093727,-3.6707625153722523,914 785 884,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5191,Colegio Público Jaime Vera,,," METRO: Estrecho   BUS: 3 , 43 , 64 , 66 , 124 , 128 ", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7690a3f5ca71c010VgnVCM1000000b205a0aRCRD,BRAVO MURILLO,CALLE,,MADRID,MADRID,28020,CUATRO CAMINOS,TETUAN,440503,4478425,40.45247841346628,-3.702962807620527,915 723 019 - 915 723 026,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5192,Colegio Público Javier de Miguel,,,"BUS: 136, 310 ", ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&uuml;e -  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cba0a3f5ca71c010VgnVCM1000000b205a0aRCRD,JAVIER DE MIGUEL,CALLE,,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444328,4471036,40.38617971853788,-3.657208307609012,913 035 102,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5193,Colegio Público Joaquín Costa,,,"METRO: Puerta Toledo, Pirámides, Acacias  BUS: 3, 17, 18, 23, 35, 36, 41, 62, 148, C", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e -  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c0a3f5ca71c010VgnVCM1000000b205a0aRCRD,PONTONES,PASEO,,MADRID,MADRID,28005,IMPERIAL,ARGANZUELA,439477,4473224,40.40555135378083,-3.7145657673590473,913 653 632 - 913 642 825,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5194,Colegio Público Joaquín Dicenta,,,BUS: 138, ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66d0a3f5ca71c010VgnVCM1000000b205a0aRCRD,OLIVOS,PASEO,,MADRID,MADRID,28011,PUERTA DEL ANGEL,LATINA,437456,4473250,40.40563593391012,-3.7383841619985705,914 632 093,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6025,Colegio Público Joaquín Turina,,,"BUS 29 , 125 , 129 , 150", ENSEÑANZA: Educacion Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4cd4ae10c471c010VgnVCM1000000b205a0aRCRD,ARTURO SORIA,CALLE,,MADRID,MADRID,28033,COSTILLARES,CIUDAD LINEAL,443633,4481527,40.480641242461274,-3.66632834447267,913 025 556,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5195,Colegio Público Jorge Guillén,,,"METRO: Barrio del Pilar BUS: 42 , 49 , 126 , 128 , 147", ENSEÑANZA: Educación Infantil - Primaria  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbe0a3f5ca71c010VgnVCM1000000b205a0aRCRD,EL FERROL,AVENIDA,,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,440121,4480963,40.47531422517472,-3.7077074438048214,917 393 801,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5196,Colegio Público Jorge Manrique,,,"METRO: Usera BUS: 55 , 60, 47, 147", ENSEÑANZA: Educación Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0101a3f5ca71c010VgnVCM1000000b205a0aRCRD,PINTOR LUCAS,PLAZA,,MADRID,MADRID,28026,MOSCARDO,USERA,439817,4471285,40.38810858515369,-3.710375518289677,915 656 300,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5430866,Colegio Público Josep Tarradellas,,," Bus: 172, 176  Metro: Las Tablas ", ENSEÑANZA: Educación infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0f3147ec3af04210VgnVCM1000000b205a0aRCRD,TRIACASTELA,CALLE,,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,443308,4484759,40.50973426099199,-3.670452271301756,914 274 125,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5197,Colegio Público José Bergamín,,,"METRO: Fuencarral BUS: 66 ,124 , 137", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5611a3f5ca71c010VgnVCM1000000b205a0aRCRD,BRAILLE,CALLE,,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441127,4483197,40.495510999757265,-3.6960480794830053,917 355 560 -917 345 042,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5198,Colegio Público José Calvo Sotelo,,,"METRO: Pacífico, Puente de Vallecas BUS: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 , 141 , 310 ", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab21a3f5ca71c010VgnVCM1000000b205a0aRCRD,CIUDAD DE BARCELONA,AVENIDA,,MADRID,MADRID,28007,ADELFAS,RETIRO,442935,4472674,40.4008413126834,-3.6737662524006756,914 337 125,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5200,Colegio Público José María de Pereda,,,"BUS: 24 , 102 , 111", ENSEÑANZA: Educación infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f041a3f5ca71c010VgnVCM1000000b205a0aRCRD,MESTANZA,CALLE,,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,442824,4470565,40.381834618749636,-3.6748845263872902,915 072 651,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5201,Colegio Público José Ortega y Gasset,,," METRO: Tetuán, Valdeacederas  BUS: 149, 66, 124 ", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4651a3f5ca71c010VgnVCM1000000b205a0aRCRD,ORENSE,CALLE,,MADRID,MADRID,28020,CASTILLEJOS,TETUAN,441254,4479432,40.461603417432755,-3.6942000296394557,915 720 997,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6518289,Colegio Público José de Echegaray,,, BUS: 142 , ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd26d08058cd8310VgnVCM2000000c205a0aRCRD,PUENTEDEY,CALLE,,MADRID,MADRID,28051,CASCO H.VALLECAS,VILLA DE VALLECAS,447938,4469021,40.368261154491805,-3.614501949365195,913 323 789 y 913 313 437,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5202,Colegio Público Jovellanos,,,"BUS: 34 , 39 , 139 RENFE: Las Aguilas", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9b61a3f5ca71c010VgnVCM1000000b205a0aRCRD,MONROY,CALLE,,MADRID,MADRID,28044,LAS AGUILAS,LATINA,433643,4470356,40.379270096494,-3.783014879023733,917 055 018,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5204,Colegio Público Juan Gris,,,"BUS: 58 , 142 , 54 METRO: Congosto", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3691a3f5ca71c010VgnVCM1000000b205a0aRCRD,MUELA DE SAN JUAN,CALLE,,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447701,4469508,40.372633463040025,-3.6173451376298167,913 327 264,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5205,Colegio Público Juan Ramón Jiménez,,,"METRO: Tetuán BUS: 66 , 124", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ba1a3f5ca71c010VgnVCM1000000b205a0aRCRD,MARQUES DE VIANA,CALLE,,MADRID,MADRID,28039,VALDEACEDERAS,TETUAN,440490,4479624,40.46327856245691,-3.7032287227178435,915 717 512,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5206,Colegio Público Juan Sebastián Elcano,,,"METRO: Usera BUS: 6 , 23 , 47", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0c1a3f5ca71c010VgnVCM1000000b205a0aRCRD,MIRASIERRA,CALLE,,MADRID,MADRID,28026,MOSCARDO,USERA,440294,4471385,40.38904382319174,-3.704765272620041,914 765 139,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5207,Colegio Público Juan Zaragüeta,,,"METRO: San Lorenzo BUS: 72 , 87", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26d1a3f5ca71c010VgnVCM1000000b205a0aRCRD,VIA DE LOS POBLADOS,CALLE,,MADRID,MADRID,28033,VALDEFUENTES,HORTALEZA,446619,4480558,40.47210978701385,-3.631007402473766,917 630 869 - 913 821 057,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5203,Colegio Público Juan de la Cierva,,," BUS: 22 , 59 , 79 , 85 , 123 , 130  METRO: Villaverde Bajo Cruce ", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e081a3f5ca71c010VgnVCM1000000b205a0aRCRD,VILLARROSA,CALLE,,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441478,4467534,40.354436009188994,-3.690461923731924,917 965 560 - 917 230 235,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5208,Colegio Público Julián Besteiro,,,"METRO: Abrantes BUS: 47 , 108 , 118", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7be1a3f5ca71c010VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,,MADRID,MADRID,28025,ABRANTES,CARABANCHEL,438306,4470466,40.38059274136839,-3.7281206806824976,915 600 091,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176859,Colegio Público Julián Marías,,,"BUS: 38 , 140",ENSEÑANZA: Educacion Infantil - Primaria,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe444b6faa61c010VgnVCM1000000b205a0aRCRD,BUDAPEST,CALLE,,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,448996,4475550,40.42714432750662,-3.6025767698118516,917 609 323,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5153,Colegio Público La Alameda,,,"BUS: 38 , 48 , 140", ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c002a3f5ca71c010VgnVCM1000000b205a0aRCRD,MUSAS,CALLE,,MADRID,MADRID,28022,CANILLEJAS,SAN BLAS-CANILLEJAS,448509,4476708,40.43753723503757,-3.6084115811852313,917 411 453,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6023,Colegio Público La Dehesa del Príncipe,,,METRO: Cuatro Vientos BUS: 139 RENFE: Cuatro Vientos, ENSEÑANZA: Educacion Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1b4ae10c471c010VgnVCM1000000b205a0aRCRD,LANCEROS,PASEO,,MADRID,MADRID,28024,CAMPAMENTO,LATINA,432715,4470420,40.37977209501616,-3.7939529685128695,915 091 679,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5210,Colegio Público La Latina,,,"METRO: Aluche BUS: 17 , 121 , 131 , H RENFE: Aluche", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1612a3f5ca71c010VgnVCM1000000b205a0aRCRD,MAQUEDA,CALLE,,MADRID,MADRID,28024,ALUCHE,LATINA,435434,4471408,40.388887867589375,-3.7620245761086015,915 099 915,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5294,Colegio Público La Rioja,,,"METRO: Miguel Hernández BUS: 54 , 58 , 103 , 142 , 143 , 144", ENSEÑANZA: Educación infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b22a3f5ca71c010VgnVCM1000000b205a0aRCRD,LEON FELIPE,CALLE,,MADRID,MADRID,28038,PALOMERAS SURESTE,PUENTE DE VALLECAS,446044,4471242,40.388148628884075,-3.637009550808539,917 773 912,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5211,Colegio Público Legado Crespo,,," METRO: Embajadores   BUS: 27 , 34 , 36 , 60 , 69 , 78 , 116 , 118 , 119   RENFE: Embajadores ", ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b042a3f5ca71c010VgnVCM1000000b205a0aRCRD,ACACIAS,PASEO,,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,440380,4473134,40.404805864280796,-3.7039161461158803,915 286 325,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5212,Colegio Público Leopoldo Alas,,,"BUS: 15 , 28 , 106 , 110 , 210", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0652a3f5ca71c010VgnVCM1000000b205a0aRCRD,PEDREZUELA,CALLE,,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444683,4475703,40.42824645764569,-3.6534325307123314,914 033 755,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
4974266,Colegio Público Leopoldo Calvo Sotelo,,," BUS: 172, 176 ", ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7205ffc4131ab110VgnVCM2000000c205a0aRCRD,CASTIELLO DE JACA,CALLE,,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,442903,4483774,40.50083316755261,-3.675143321637599,914 273 351,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
