PK,NOMBRE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,TIPO
179665,Escuela Infantil El Bosque Animado,"METRO: Vic�lvaro , San Cipriano &#13;BUS: 4 , 100 , 106 , 130 ",  ENSE�ANZA: Educaci�n Infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f875def5ab41c010VgnVCM2000000c205a0aRCRD,LAGO TITICACA,CALLE,NUM,6,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,448482,4472826,40.402573035414164,-3.608414857220928,91 371 93 68,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4539315,Escuela Infantil El Bosque Encantado. Calle Antonio L�pez,BUS: 23 * 79 * 123,,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f328ecacc6051110VgnVCM2000000c205a0aRCRD,ANTONIO L�PEZ,CALLE,,246,MADRID,MADRID,28026,ALMENDRALES,USERA,0,0,,,91 500 12 60,91 500 00 90,/contenido/entidadesYorganismos/CentrosEducacion/CentrosPrivadosConcertadosEducacionEspecial
5878,Escuela Infantil El Camino,"METRO: Lavapi�s , Ant�n Mart�n , Embajadores &#13;BUS: 6 , 26 , 27 , 32 , 34 , 36 , 41 , 119 , C &#13;RENFE: Embajadores",  ENSE�ANZA: Educaci�n infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a65f3216571c010VgnVCM1000000b205a0aRCRD,SALITRE,CALLE,NUM,33,MADRID,MADRID,28012,EMBAJADORES,CENTRO,440770,4473561,40.408680379910116,-3.6993601487611505,91 468 58 18,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5885,Escuela Infantil El Carmen. Calle Capit�n Salazar Mart�nez,"METRO: Puerta Toledo &#13;BUS: 17 , 18 , 23 , 35 , 41 , 60 , 148 , C",  ENSE�ANZA (No reglada): Educaci�n infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d75f3216571c010VgnVCM1000000b205a0aRCRD,CAPITAN SALAZAR MARTINEZ,CALLE,NUM,9,MADRID,MADRID,28005,PALACIO,CENTRO,439613,4473515,40.40818271176574,-3.712990774723932,91 365 79 10,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5043,Escuela Infantil El Carmen. Calle V�lez Rubio,"BUS: 7 , 29 , 129", ENSE�ANZA: Educaci�n infantil (Primer y Segundo ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dedda4ea6871c010VgnVCM1000000b205a0aRCRD,VELEZ RUBIO,CALLE,NUM,181,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444128,4481425,40.47975590061556,-3.660479587469385,913 029 923,913 029 923,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
5899,Escuela Infantil El Chovo,"METRO: Portazgo &#13;BUS: 10 , 24 , 57 , 103 , 111 , 310 ",  ENSE�ANZA: Educaci�n infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf85f3216571c010VgnVCM1000000b205a0aRCRD,CARLOS MARTIN ALVAREZ,CALLE,NUM,23,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,443932,4471450,40.38988266793322,-3.6619100886916907,91 477 59 49,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
104421,Escuela Infantil El Delf�n Don Mulder,"METRO: Concha Espina BUS: 7 , 14 , 43 , 51 , 120", ENSE�ANZA: Sistema Educativo Alem�n  EDUCACI�N: Infantil 1er y 2&ordm; Ciclo  ALUMNOS: Alemanes - Espa�oles  IDIOMA: Alem�n  EDAD: De 0 a 6 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=48d48899fc81c010VgnVCM1000000b205a0aRCRD,SEGRE,CALLE,NUM,3,MADRID,MADRID,28002,EL VISO,CHAMARTIN,442213,4478172,40.45032014661532,-3.6827745872787414,915 614 079,915 614 079,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4735839,Escuela Infantil El Desv�n II,"  Bus : 136, 310 ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3b51b7aad30b7110VgnVCM1000000b205a0aRCRD,LA DILIGENCIA,CALLE,V,19,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444606,4470717,40.38332453808825,-3.6539053992180586,917 789 320 ,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
6149808,Escuela Infantil El Duende,  Bus : 85 ,  Ense�anza : Educaci�n infantil (Primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c175de4f978a1310VgnVCM1000000b205a0aRCRD,BERROCAL,CALLE,V,3,MADRID,MADRID,28021,BUTARQUE,VILLAVERDE,442606,4466768,40.34761393721529,-3.677110241434162,917 235 070 - 608 770 100,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5391821,Escuela Infantil El Duende Azul,  Bus : 142 ,  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5ee33bb106c2210VgnVCM1000000b205a0aRCRD,CULLA,CALLE,V,5,MADRID,MADRID,28031,CASCO H.VALLECAS,VILLA DE VALLECAS,447551,4469199,40.36984033062821,-3.6190864716366464,91 332 48 89,91 332 48 89,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5785748,Escuela Infantil El Duende Travieso II,"  Bus : 34, 36, 62, 116, 118, 119   Metro : Acacias, Pir�mides ",  Ense�anza : Primer Ciclo de Educaci�n infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fe3c5b12798a210VgnVCM1000000b205a0aRCRD,ACACIAS,PASEO,V,30,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,439927,4472986,40.4034400591062,-3.709228572338776,915 303 265,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5543,Escuela Infantil El Elefante,"BUS: 7 , 29 , 107",  ENSE�ANZA: Educaci�n infantil (Primer ciclo)  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d7c5f3216571c010VgnVCM1000000b205a0aRCRD,BURGO DE OSMA,CALLE,NUM,20,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,443927,4480349,40.470049225175096,-3.662755532966571,91 302 43 13,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5345,Escuela Infantil El Encinar,"BUS: 11 , 70", ENSE�ANZA: Educaci�n infantil (Primer ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbbc13db5b71c010VgnVCM1000000b205a0aRCRD,ESTRECHO DE MESINA,CALLE,NUM,1,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444827,4478374,40.45231782680988,-3.6519674238288373,913 884 725,913 884 725,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
105695,Escuela Infantil El Espinillo,"BUS: 23 , 123 , 130", ENSE�ANZA: Educaci�n infantil (Primer ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9de48899fc81c010VgnVCM1000000b205a0aRCRD,AVENENCIA,PASAJE,V,2,MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441749,4468107,40.35961694171659,-3.687323208473037,913 176 104,913 176 104,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
5273543,Escuela Infantil El Girasol,"  Bus : 48, 70, 146 ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d298a9a3930ff110VgnVCM2000000c205a0aRCRD,GENERAL ARANAZ,CALLE,V,54,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,445907,4477437,40.44394795479796,-3.639151479387643,917 415 256,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
181020,Escuela Infantil El Igloo,"METRO: Cuatro Caminos BUS: 37 , 127 , 45 , C , F", ENSE�ANZA: Educaci�n Infantil (primer ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ab85def5ab41c010VgnVCM2000000c205a0aRCRD,MARQUES DE LEMA,CALLE,V,7,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,440197,4477656,40.4455289410362,-3.706498746411808,91 535 00 02,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5785782,Escuela Infantil El Jard�n de Lar�n,"  Bus : 105, 151    Metro : Barajas ",  Ense�anza : Primer Ciclo de Educaci�n infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae2df0dc9998a210VgnVCM1000000b205a0aRCRD,ARCADIA,CALLE,V,5,MADRID,MADRID,28042,TIMON,BARAJAS,450483,4480680,40.473448629153935,-3.5854485025408938,913 057 211 -645 038 866,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
134325,Escuela Infantil El Jard�n de los Genios,"METRO: Ventura Rodr�guez &#13;BUS: 1 , 2 , 44 , 74 , 133 , 202 , C",  ENSE�ANZA: Educaci�n infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18e56da0aa81c010VgnVCM1000000b205a0aRCRD,EVARISTO SAN MIGUEL,CALLE,NUM,11,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,0,0,,,91 547 80 67,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4784641,Escuela Infantil El Jard�n del Oeste,"  Bus : 172, 176 ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0dd979a8464e7110VgnVCM1000000b205a0aRCRD,ESTELLA,CALLE,V,9,MADRID,MADRID,28050,VALVERDE,FUENCARRAL-EL PARDO,442838,4483373,40.497216317030656,-3.6758741309533347,914 270 740,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
7687708,Escuela Infantil El Jard�n M�gico," Bus: 160, 161 ", ENSE�ANZA: Educaci�n infantil (Primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67893f7df0d19410VgnVCM1000000b205a0aRCRD,ERMITA,PASEO,V,7,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,433927,4479310,40.459953116726695,-3.780601275294812,913 576 325 / 654 878 584 ,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5066,Escuela Infantil El Madro�al,"BUS: 63 , 141 , 143 , 145", ENSE�ANZA: Educaci�n infantil (Primer ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21dc13db5b71c010VgnVCM1000000b205a0aRCRD,JOSE PAULETE,CALLE,NUM,34,MADRID,MADRID,28038,PORTAZGO,PUENTE DE VALLECAS,444866,4471778,40.39290896637105,-3.65093456975311,917 787 607,917 787 607,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
4940395,Escuela Infantil El Monin,"BUS: 64, 83, 133", ENSE�ANZA: Educaci�n infantil (Primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c0aa4f92a18a110VgnVCM1000000b205a0aRCRD,ALVARO CUNQUEIRO,CALLE,V,32,MADRID,MADRID,28035,PE�A GRANDE,FUENCARRAL-EL PARDO,438308,4481277,40.478009905459906,-3.7291249052222426,917 365 740 ,917 365 740 ,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
181029,Escuela Infantil El Mundo de Mozart,, ENSE�ANZA: Educaci�n infantil (primer ciclo )  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e95def5ab41c010VgnVCM2000000c205a0aRCRD,NANCLARES DE OCA,CALLE,NUM,14,MADRID,MADRID,28022,REJAS,SAN BLAS-CANILLEJAS,451152,4477465,40.44452559514623,-3.57730873193774,91 747 09 71/ 678657612,91 747 09 71,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5114650,Escuela Infantil El Mundo de Mozart II,BUS: 77, ENSE�ANZA: Educaci�n infantil (Primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=945a76113e67d110VgnVCM1000000b205a0aRCRD,ARAMAYONA,CALLE,V,5,MADRID,MADRID,28022,REJAS,SAN BLAS-CANILLEJAS,451099,4477389,40.44383781506113,-3.5779278094903453,917 470 971,605 812 080,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4710913,Escuela Infantil El Mundo Querub�n,"  Bus : 28, 109, 113   Metro : La Elipa ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38ba7cca437e6110VgnVCM1000000b205a0aRCRD,LAGO CONSTANZA,CALLE,V,89,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,445349,4475680,40.42808336895764,-3.6455795075328417,913 681 573,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5786127,Escuela Infantil El Osito,"  Bus : 9, 40, 43, 72, 73   Metro : Alfonso XIII ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a84873f0b6e8a210VgnVCM2000000c205a0aRCRD,LOPEZ DE HOYOS,CALLE,V,212,MADRID,MADRID,28002,PROSPERIDAD,CHAMARTIN,443661,4478089,40.44967203671333,-3.6656921711778954,914 134 642,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5398392,Escuela Infantil El Osito 2,"  Bus : 43, 72    Metro:  Prosperidad ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95e6b14c61903210VgnVCM2000000c205a0aRCRD,CORAZON DE MARIA,CALLE,V,58,MADRID,MADRID,28002,PROSPERIDAD,CHAMARTIN,443594,4477620,40.44544250072967,-3.666440503690981,91 415 97 58,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5391834,Escuela Infantil El Parque de la Piovera,"  Bus : 105, 114, 115, 153 ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cbd30a2b706c2210VgnVCM2000000c205a0aRCRD,GUADALAJARA,CALLE,V,21,MADRID,MADRID,28042,PALOMAS,HORTALEZA,447949,4478211,40.4510512165605,-3.61513751410999,91  320 56 97,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4893980,Escuela Infantil El Parque de Pegaso," BUS : 77, 101, 114, 115 ",  Ense�anza : Educaci�n infantil (Primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8cecaeda92579110VgnVCM1000000b205a0aRCRD,CUARTA,AVENIDA,V,1,MADRID,MADRID,28022,REJAS,SAN BLAS-CANILLEJAS,449612,4478001,40.44926210312956,-3.595509986523637,91 320 40 48,91 320 40 48,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
174501,Escuela Infantil El Parque. Calle Cardenal Sil�ceo,"METRO: Cartagena , Prosperidad&#13;BUS: 43 , 72",  ENSE�ANZA: Educaci�n Infantil   ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=596f14c4d661c010VgnVCM1000000b205a0aRCRD,CARDENAL SILICEO,CALLE,NUM,25,MADRID,MADRID,28002,PROSPERIDAD,CHAMARTIN,443286,4477477,40.44413329196467,-3.670059432869024,91 413 27 98,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5312922,Escuela Infantil El Patio," METRO: SAN LORENZO  BUS: 72, 87 ", ENSE�ANZA: Educaci�n infantil (primer ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fecf115eccbe0210VgnVCM1000000b205a0aRCRD,DE LOS POBLADOS (PARQUE EMPRESARIAL CRISTALIA),VIA,NUM,3,MADRID,MADRID,28033,VALDEFUENTES,HORTALEZA,0,0,,,638 809 631 ,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
23193,Escuela Infantil El Peque�o Sol,BUS: 34,  ENSE�ANZA: Educaci�n infantil (Primer Ciclo)  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b6fe7d448b51c010VgnVCM2000000c205a0aRCRD,EL ROMPEDIZO,CALLE,NUM,1,MADRID,MADRID,28044,LAS AGUILAS,LATINA,435173,4470003,40.376210759539376,-3.7649562793991644,91 705 00 37,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5250625,Escuela Infantil El Pilar," BUS: 21, 38, 106, 113, 146  METRO: Quintana, El Carmen ", ENSE�ANZA: Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=862f28ed4888f110VgnVCM1000000b205a0aRCRD,SIENA,CALLE,V,38,MADRID,MADRID,28027,QUINTANA,CIUDAD LINEAL,444705,4476228,40.432977408788425,-3.6532189481944806,914 036 749,914 036 749,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
134399,Escuela Infantil El Pinar,"BUS: 29 , 129 , 150", ENSE�ANZA: Educaci�n infantil (Primer y segundo ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d066da0aa81c010VgnVCM1000000b205a0aRCRD,CALERUEGA,CALLE,NUM,51,MADRID,MADRID,28033,COSTILLARES,CIUDAD LINEAL,0,0,,,91 766 11 54,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5738,Escuela Infantil El Pr�ncipe,BUS: 139 METRO: Cuatro Vientos BUS: 139 RENFE: Cuatro Vientos, ENSE�ANZA: Educaci�n Infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eff5f3216571c010VgnVCM1000000b205a0aRCRD,ARQUEROS,AVENIDA,V,1,MADRID,MADRID,28024,CAMPAMENTO,LATINA,432876,4470618,40.38156875312879,-3.7920773557927174,91 509 07 86,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
4785095,Escuela Infantil El Reino del Rev�s,"  Bus:  6, 55, 78, 148, E1  Metro:  Delicias ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf2fef854c8e7110VgnVCM1000000b205a0aRCRD,FERNANDO POO,CALLE,V,8,MADRID,MADRID,28045,CHOPERA,ARGANZUELA,440741,4472519,40.399291456037886,-3.699604715730976,914 731 295,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5892,Escuela Infantil El Rey de la Casa,"METRO: Empalme , Campamento &#13;BUS: 25 , 36 , 121 , 131 , H ",  ENSE�ANZA: Educaci�n infantil  ,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9216f3216571c010VgnVCM1000000b205a0aRCRD,MAQUEDA,CALLE,NUM,54,MADRID,MADRID,28024,ALUCHE,LATINA,435196,4471815,40.39253576971784,-3.764869980406497,91 518 21 82,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
10014123,Escuela Infantil El Sitio de tu Recreo," METRO: Iglesia 
 BUS: 3 , 5 , 7 , 16 , 40 , 61 , 147 ", ENSE�ANZA: Primer Ciclo de Educaci�n Infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e05cb8cc0663510VgnVCM2000001f4a900aRCRD,JUAN DE AUSTRIA,CALLE,V,7,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,440792,4476165,40.43214902349191,-3.699343855523591,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
73973,Escuela Infantil El Sur,"BUS: 22 , 86 , 130", ENSE�ANZA: Educaci�n infantil (Primer Ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8d8f68540e41c010VgnVCM2000000c205a0aRCRD,CIFUENTES,CALLE,V,12,MADRID,MADRID,28021,LOS ANGELES,VILLAVERDE,440750,4466958,40.3491955707943,-3.6989808154440773,917 983 944 ,917 979 754,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
53892,Escuela Infantil El Tren de los Ni�os,"BUS: 129 , 150 , 229", ENSE�ANZA: Educaci�n infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=101d7589f451c010VgnVCM1000000b205a0aRCRD,BURGOS,AVENIDA,NUM,34,MADRID,MADRID,28036,CASTILLA,CHAMARTIN,442916,4481468,40.480060668322494,-3.674781796395457,91 766 08 01,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5392503,Escuela Infantil El Tren de los Ni�os II,"  Bus : 129, 150, 174   Metro:  Bamb� ",  Ense�anza : Educaci�n infantil (Primer Ciclo) ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2776c9b53aac2210VgnVCM1000000b205a0aRCRD,BURGOS,AVENIDA,V,28,MADRID,MADRID,28036,CASTILLA,CHAMARTIN,442896,4481299,40.478536866182104,-3.6750024945360797,91 302 56 39 ,91 302 56 39,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5747,Escuela Infantil El Tr�bol M�gico,"  Bus:  22, 59, 79, 85, 123, 130    Metro:  Villaverde Bajo Cruce ", ENSE�ANZA: Educaci�n infantil (Primer Ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=643cc05ef571c010VgnVCM1000000b205a0aRCRD,VILLAVERDE A VALLECAS,CARRETERA,V,"3,5",MADRID,MADRID,28041,LOS ROSALES,VILLAVERDE,441547,4467467,40.3538372810062,-3.689643272810708,,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5047,Escuela Infantil El Valle,"METRO: Guzm�n el Bueno BUS: 2 , 45 , F", ENSE�ANZA: Educaci�n infantil (Primer y Segundo ciclo)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce1ea4ea6871c010VgnVCM1000000b205a0aRCRD,VALLE,AVENIDA,NUM,22,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,439440,4477476,40.443852530502504,-3.7154075006615277,915 530 388,915 530 388,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPublicas
5895,Escuela Infantil Epi I,"METRO: Palos de la Frontera BUS: 6 , 55 , 60 , 78 , 148 ", ENSE�ANZA: Educaci�n infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f736f3216571c010VgnVCM1000000b205a0aRCRD,SANTA MARIA DE LA CABEZA,PASEO,V,68,MADRID,MADRID,28045,ACACIAS,ARGANZUELA,440677,4472611,40.400115673136376,-3.700367427494473,91 474 07 57,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
